rowlabel,sex,age,yrsarea,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,livharm1a,tenharm,struct3,ethgrp2a,illONS,educat3,remploya,threviol2,walkdark,emdiqu15x,polatt7,confx
175347240,1,78,7,3,1,2,1,1,8,0,2,4,4,1,1,4,1,1,4,3,2,2,5,2,-0.626613786
175348240,2,67,6,3,1,2,1,1,5,0,1,4,4,1,1,4,1,1,1,3,2,3,4,2,0.266492235
175351080,1,27,2,2,1,1,2,1,8,0,2,4,4,3,1,1,1,1,4,1,2,2,1,1,0.990281907
175351160,2,56,7,2,1,2,1,1,10,0,2,3,4,1,1,1,1,1,2,1,2,2,2,4,-1.305606083
175352240,2,35,5,2,1,1,4,1,6,0,2,3,4,1,3,2,1,1,4,1,2,2,5,2,-0.426861374
175353240,2,25,1,2,7,4,4,2,10,0,2,3,3,1,3,1,3,1,4,1,2,2,4,2,-0.437229164
175353320,1,51,6,2,1,2,3,1,10,0,1,4,4,1,1,2,1,1,1,1,2,1,4,1,1.247798787
175354240,2,79,7,2,1,2,1,1,14,0,2,4,4,6,1,4,1,1,3,3,2,2,5,3,-1.047404414
175355080,1,52,6,2,2,2,2,1,6,0,2,4,4,1,1,1,1,1,3,1,2,4,5,1,1.665469564
175356240,1,28,5,1,7,4,4,2,9,1,2,3,3,1,3,1,3,1,5,1,2,3,4,2,0.944621716
175356320,1,49,7,1,1,1,2,1,3,0,2,4,4,3,1,1,1,1,3,1,2,2,2,2,-0.826366198
175357160,1,67,7,2,1,2,1,1,6,0,2,4,4,1,1,4,1,1,1,1,2,1,5,2,0.066739823
175358160,1,55,7,2,7,2,1,1,5,0,2,3,3,3,1,1,1,1,4,1,2,1,5,2,0.327198527
175359160,2,35,5,3,1,2,2,1,10,0,1,4,4,1,1,2,1,1,4,3,2,3,4,4,-1.059153975
175361080,1,58,6,2,1,1,2,1,8,0,1,4,4,3,1,1,1,1,4,1,2,1,3,2,1.176546677
175361320,2,37,3,2,1,2,2,1,10,0,2,4,4,1,1,2,1,1,3,1,2,2,5,1,1.465717151
175362080,2,63,6,2,1,2,1,1,7,0,2,4,4,6,1,4,1,1,4,1,2,2,4,2,0.510002518
175362240,1,21,5,1,7,1,4,1,4,0,2,4,4,3,3,1,1,1,2,1,2,2,4,2,-0.169344494
175363080,2,69,7,2,3,1,1,1,2,0,2,3,3,5,1,1,1,1,1,3,1,2,5,5,-3.149063638
175363160,2,77,7,3,1,2,1,1,10,0,2,4,4,6,1,4,1,3,2,3,2,3,5,1,0.293986474
175364080,1,46,7,1,1,1,2,1,11,0,2,4,4,2,1,1,1,1,4,1,2,1,5,2,0.327198527
175364160,1,67,1,2,1,2,1,1,6,0,2,3,4,1,1,4,1,1,4,1,2,1,5,2,0.266492235
175364320,2,28,1,1,1,2,2,1,12,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,-0.626613786
175365080,1,68,6,3,1,1,1,1,11,0,2,4,4,1,1,4,1,3,4,3,2,2,4,5,-1.086648214
175365160,2,61,7,1,1,2,1,1,4,0,2,4,4,1,1,4,1,1,3,3,2,2,5,2,0.022981952
175367240,2,74,7,3,1,2,3,1,3,0,2,4,4,6,1,4,1,1,4,3,2,4,2,2,0.266492235
175368080,2,26,7,1,1,1,4,2,6,1,2,3,4,1,3,2,1,1,4,1,2,3,2,1,0.990281907
175368160,2,33,1,1,3,1,2,1,14,0,2,3,4,1,1,1,1,1,4,1,2,2,3,3,-0.411815273
175368240,2,60,7,1,5,2,1,1,8,1,2,3,4,1,1,4,1,1,4,1,2,4,3,3,-1.132485093
175369160,2,48,2,2,1,2,4,1,14,0,1,4,4,1,3,2,1,1,2,1,2,3,4,3,0.021079632
175370240,1,34,7,1,1,1,2,1,11,0,2,4,4,1,1,2,1,1,3,1,2,1,4,1,1.665469564
175372080,1,80,7,3,1,2,1,1,3,0,2,4,4,1,1,4,1,1,3,3,2,2,4,1,0.7438298
175372240,1,32,4,3,1,2,2,1,8,0,2,2,3,3,1,1,1,3,4,1,2,1,2,2,-0.17677046
175372320,1,53,7,2,7,6,1,2,3,1,2,2,3,4,1,2,3,1,3,1,2,1,1,3,-1.365627586
175373080,2,39,5,2,7,2,2,1,14,0,2,4,4,1,1,2,1,1,5,1,2,2,5,1,1.004288504
175373160,2,55,7,1,1,2,1,1,14,0,2,4,4,1,1,4,1,1,4,1,2,3,4,3,-0.853860437
175374240,2,55,7,1,1,2,2,1,10,0,2,4,4,1,1,1,1,1,4,1,2,2,3,2,0.022981952
175375160,2,40,7,1,1,1,2,1,5,0,2,3,3,1,1,2,1,1,3,1,2,1,3,1,0.296928298
175375240,1,76,6,2,7,4,1,1,3,0,2,3,3,1,1,4,3,1,4,3,2,1,3,2,0.266492235
175376320,2,57,6,2,1,2,1,1,7,0,1,4,4,1,1,1,1,1,2,1,2,1,2,3,-0.828268518
175377080,2,41,7,3,7,1,4,1,4,0,2,2,3,1,3,1,1,3,3,1,2,2,1,3,-1.80767275
175377160,2,62,3,1,1,1,1,1,4,0,2,4,4,6,1,4,1,1,4,3,2,2,2,2,-0.626613786
175377240,2,32,5,1,7,2,2,1,6,0,2,4,4,2,1,1,1,1,4,1,2,4,4,1,1.23379219
175377320,1,23,6,1,1,2,1,1,5,0,2,4,4,3,1,4,1,2,4,1,2,2,4,1,0.990281907
175378160,1,77,7,4,1,2,1,1,8,0,1,3,3,1,1,4,1,3,4,3,2,3,4,2,-1.519719807
175380080,2,34,5,2,1,1,4,1,6,0,2,4,4,1,2,2,1,3,2,3,1,4,3,1,1.265964739
175380240,1,68,6,1,1,2,1,1,6,0,2,4,4,1,1,4,1,1,2,3,2,2,3,1,0.7438298
175382320,2,51,5,1,1,2,2,1,6,0,1,4,4,1,1,1,1,1,4,3,2,1,5,1,1.665469564
175383240,1,72,7,2,1,2,1,1,5,0,2,3,4,1,1,4,1,2,1,3,2,1,5,2,0.266492235
175383320,1,35,5,2,1,1,2,1,13,0,2,3,4,1,1,1,1,3,4,1,2,1,5,2,0.266492235
175384320,2,46,6,2,1,1,4,2,6,0,1,4,4,1,2,2,1,1,2,3,2,1,3,2,-0.440867971
175385160,2,47,4,1,1,2,4,2,8,0,1,4,4,1,3,4,1,1,3,1,2,1,4,2,0.266492235
175386320,2,48,7,1,1,1,2,1,6,0,2,3,3,3,1,2,1,1,2,1,2,2,4,2,-0.208943009
175387160,2,65,7,2,1,1,1,1,7,0,2,4,4,3,1,4,1,1,4,3,2,1,2,2,-0.383103503
175387240,2,29,3,1,1,2,4,1,5,0,2,4,4,1,3,2,1,1,4,1,2,1,3,2,-0.408695422
175388240,1,43,7,2,1,1,2,1,2,0,2,3,3,1,1,2,1,1,1,1,2,3,3,3,-1.115536673
175389080,1,48,6,2,1,1,2,1,5,0,1,4,4,1,1,2,1,1,2,1,2,2,4,2,-0.408695422
175389160,1,67,7,2,1,2,1,1,6,0,2,4,4,1,1,4,1,1,4,3,2,2,4,2,0.31319193
175389320,2,66,7,2,1,2,1,1,4,0,2,4,4,1,1,4,1,2,1,3,2,3,2,1,1.665469564
175390160,1,75,7,2,1,2,1,1,9,0,2,4,4,5,1,4,1,2,4,3,2,2,5,2,0.295025978
175390240,2,20,6,2,1,6,5,1,2,0,2,3,4,3,3,1,3,1,3,1,2,3,1,2,0.526950939
175391400,2,46,4,2,1,1,2,1,3,0,2,3,3,3,1,1,1,2,2,1,2,3,3,2,-0.220528331
175392240,1,26,7,1,1,1,1,1,5,0,2,3,3,3,1,1,1,1,3,1,2,1,5,1,1.665469564
175393160,1,21,3,5,7,7,4,2,3,0,2,3,3,3,3,1,5,1,3,1,2,2,5,1,0.972115955
175393240,1,48,6,2,1,2,2,1,2,0,2,3,3,1,1,2,1,1,2,1,2,2,5,2,-0.596862512
175394080,2,40,6,3,1,2,2,1,13,0,2,3,3,1,1,2,1,3,2,1,2,2,2,1,0.790529495
175395160,1,59,7,1,1,8,1,1,14,0,1,4,4,1,1,1,1,1,4,1,2,1,4,1,1.665469564
175395320,1,75,7,2,1,2,1,1,11,0,1,4,4,1,1,4,1,1,4,3,2,2,5,2,0.034567274
175396080,2,32,7,2,1,2,2,1,11,0,2,4,4,1,1,2,1,1,4,1,2,2,4,2,0.309032575
175396240,1,74,7,2,1,2,1,1,4,0,2,4,4,6,1,4,1,3,2,3,2,1,5,2,0.266492235
175397160,1,43,5,1,5,2,2,1,14,0,2,4,4,2,1,1,2,1,4,1,2,1,5,2,-0.165185138
175397320,2,47,5,1,1,2,2,1,12,0,1,4,4,2,1,1,1,1,3,1,1,1,5,3,-0.196838733
175398160,2,44,4,1,7,1,4,2,8,0,2,4,4,1,3,2,1,1,5,1,2,2,5,2,0.266492235
175399080,1,58,7,1,1,1,2,1,8,0,2,3,4,1,1,1,1,1,4,1,2,4,3,3,-1.735381136
175399160,2,50,5,1,1,1,4,1,10,0,2,4,4,5,3,1,1,1,4,1,2,4,4,2,-0.408695422
175411160,1,65,7,3,1,5,2,1,14,0,2,4,4,1,1,4,1,1,3,1,2,1,5,2,0.512944342
175411240,1,23,7,1,1,6,1,2,8,0,2,3,3,3,1,1,3,1,4,3,2,3,3,4,-0.227971778
175415080,1,16,6,1,1,2,5,1,1,0,2,4,4,3,3,1,1,1,1,1,1,2,3,1,1.665469564
175415160,2,53,7,1,1,2,1,1,13,0,2,4,4,1,1,1,1,1,2,3,2,2,4,3,0.31128961
175415240,1,55,5,2,1,1,2,1,14,0,2,4,4,1,1,2,1,1,4,3,2,1,5,1,1.215626238
175415320,1,71,7,3,7,4,1,1,12,0,2,4,4,1,1,4,3,1,4,3,2,2,5,2,-0.165185138
175417320,1,39,6,2,7,1,4,2,4,1,2,3,3,3,2,1,4,1,3,1,2,1,2,2,-0.411637246
175419240,1,51,6,1,7,6,4,2,3,0,2,3,3,4,3,1,2,1,2,1,2,2,3,2,-0.633194416
175420080,1,69,7,2,1,1,1,1,7,0,2,4,4,1,1,4,1,1,4,3,2,2,5,2,-0.169344494
175420160,1,80,7,2,7,2,1,1,6,0,2,3,4,6,1,4,1,3,3,3,2,3,3,2,-0.208943009
175425240,2,55,6,2,7,5,1,1,5,1,2,3,3,5,1,1,5,2,4,3,2,3,2,2,-0.151178542
175427160,2,21,5,2,1,1,5,1,5,0,2,3,3,3,3,1,1,3,2,1,2,1,3,2,0.266492235
175428160,1,64,7,2,1,2,1,1,3,0,2,3,3,5,1,4,1,1,3,3,2,1,1,1,0.062061513
175430160,1,51,6,1,1,2,1,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,5,1,-0.120742479
175430240,1,53,7,1,1,2,2,1,8,0,2,4,4,1,1,1,1,1,4,1,2,2,2,2,0.770461222
175431160,2,40,6,2,7,6,1,1,13,0,2,4,4,1,1,2,3,1,5,3,2,4,5,2,-0.394688825
175431240,1,68,7,3,1,2,1,1,7,0,2,3,4,5,1,4,1,3,4,3,2,2,3,2,0.770461222
175434080,2,51,7,2,1,2,4,2,2,1,2,3,4,5,2,1,1,1,2,3,2,3,1,4,-1.263065743
175439080,2,29,3,2,1,1,2,1,10,0,1,4,4,1,1,2,1,1,2,1,2,1,3,2,-0.18335109
175439160,2,44,6,2,1,2,2,1,14,0,1,4,4,1,1,2,1,1,4,1,2,1,5,1,1.215626238
175439240,2,39,2,1,1,1,2,1,11,0,1,4,4,1,1,2,1,1,4,1,2,1,4,1,0.783948865
175440240,2,30,7,1,1,2,2,1,7,1,2,1,2,2,1,2,1,1,2,1,2,3,1,2,0.266492235
175441240,1,61,7,2,1,2,2,1,2,0,2,4,4,1,1,4,1,1,3,3,2,1,4,2,0.510002518
175442080,1,46,7,1,1,7,1,1,9,0,2,2,4,5,1,1,3,1,4,1,2,2,1,1,1.665469564
175443240,2,52,7,2,1,2,4,1,4,0,2,3,4,3,2,1,5,2,4,1,2,2,1,2,0.31319193
175447240,1,52,5,2,1,1,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,-0.165185138
175447320,1,37,7,1,1,1,2,1,7,0,2,4,4,1,1,2,1,1,3,1,2,1,3,2,0.048573871
175448080,1,19,6,2,1,4,5,1,3,0,2,4,4,3,3,1,3,1,3,1,2,2,4,4,-1.131445589
175449160,1,43,2,2,1,1,4,1,11,0,2,4,4,2,2,1,1,1,1,1,2,2,1,3,-0.853860437
175449240,2,47,7,1,1,2,1,1,4,0,2,4,4,2,1,1,1,1,2,3,2,2,4,2,0.266492235
175450240,2,34,7,1,1,1,4,1,7,0,2,2,2,3,3,3,1,3,4,1,2,1,1,2,-0.598080043
175451160,2,35,1,2,7,2,1,1,8,0,2,4,4,1,1,2,1,1,4,1,2,2,3,3,-0.914566729
175452160,1,51,6,1,1,1,4,1,7,0,2,2,4,1,3,2,1,1,1,1,2,1,3,1,1.665469564
175453080,2,78,7,2,1,2,1,1,4,0,2,4,4,1,1,4,1,1,1,3,2,2,5,3,-0.872026389
175453160,2,23,1,2,1,1,4,1,6,0,2,3,3,2,3,1,1,1,4,1,2,1,5,2,0.498417196
175454320,2,43,3,2,7,2,4,1,12,0,2,4,4,1,3,2,1,1,4,1,2,4,5,1,0.526431984
175455160,1,25,6,2,1,1,2,1,11,0,1,3,4,3,1,1,4,1,2,1,2,2,5,2,0.266492235
175456080,1,65,7,2,1,2,1,1,6,0,2,3,4,5,1,4,1,1,3,3,2,2,5,2,-0.626613786
175459080,1,65,7,1,7,2,4,2,5,0,2,2,2,1,2,4,1,1,2,3,2,2,1,2,0.284658187
175459160,1,47,6,1,1,2,3,1,7,0,1,3,4,3,1,1,1,1,4,1,2,2,1,3,-1.132485093
175459240,2,26,6,1,1,1,4,2,3,0,2,4,4,2,2,2,1,1,4,1,2,4,2,4,-0.405919432
175459320,1,33,2,1,1,2,4,1,13,0,1,4,4,1,3,2,1,1,2,1,2,1,4,1,1.465717151
175460160,2,44,6,3,1,2,4,1,7,0,1,4,4,5,2,3,1,1,2,1,2,1,4,2,0.066739823
175460320,2,40,3,3,1,1,2,1,11,0,1,4,4,3,1,1,1,3,4,1,2,1,5,2,-0.626613786
175461160,1,64,6,3,1,2,4,2,2,0,2,3,4,4,2,4,1,3,1,3,2,2,2,3,-0.346252644
175461240,2,35,3,2,7,2,2,1,7,0,2,4,4,1,1,2,1,2,4,3,2,3,3,2,0.770461222
175462080,1,53,5,1,1,1,2,1,11,0,1,4,4,6,1,1,1,1,4,1,2,1,3,1,0.740190993
175462240,2,55,7,1,1,2,4,1,3,0,1,3,4,3,2,1,1,1,1,1,2,2,4,2,-0.177987992
175462320,1,30,5,2,1,1,4,1,11,0,1,4,4,1,3,1,1,1,4,1,2,2,3,2,0.066739823
175463080,2,59,7,2,1,1,4,1,3,0,2,3,4,5,2,1,1,1,2,1,2,4,2,1,1.190034319
175464240,2,34,4,1,1,1,4,1,6,1,2,3,4,4,3,3,1,1,4,1,2,2,3,5,-1.562604008
175464400,2,49,7,2,1,2,2,1,10,0,2,4,4,3,1,3,1,1,3,1,2,2,3,2,0.266492235
175465160,1,35,1,1,1,2,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,0.248326283
175465240,2,51,5,2,1,2,2,1,6,0,1,4,4,4,1,3,1,1,4,1,2,3,5,2,-0.211884833
175466160,1,33,2,1,1,6,2,1,9,0,2,4,4,1,1,2,3,1,4,1,2,3,2,2,0.095273566
175467080,1,47,1,1,1,1,2,1,5,0,2,4,4,5,1,1,1,1,2,1,2,1,5,2,0.266492235
175467160,2,70,6,2,1,2,4,1,4,0,2,4,4,6,3,4,1,1,2,3,2,3,5,2,-0.208943009
175467240,2,24,7,1,1,1,2,1,3,0,2,4,4,3,1,1,1,1,4,1,2,2,5,4,-2.010545014
175468160,1,64,6,4,1,2,4,1,4,1,2,3,3,1,3,4,1,3,4,3,2,3,1,4,-1.380839521
175471320,2,52,2,3,1,2,1,1,7,0,1,4,4,2,1,1,1,3,2,1,1,3,2,4,-1.087687718
175472080,2,32,6,2,1,1,4,1,5,0,1,4,4,1,2,2,1,1,4,1,2,1,2,2,0.127446115
175473080,2,61,1,2,1,2,4,1,7,0,1,4,4,3,3,4,1,1,2,1,2,1,4,2,0.266492235
175473160,2,65,7,1,1,2,1,1,6,0,1,4,4,1,1,4,1,1,4,1,2,2,5,3,-0.917508553
175474160,2,45,7,4,1,2,4,1,10,0,1,4,4,1,2,1,1,3,1,3,2,3,1,2,0.266492235
175475240,1,57,7,2,1,2,1,1,8,0,2,4,4,5,1,1,1,1,3,1,2,1,5,5,-2.029395754
175478080,2,32,2,1,1,1,2,2,11,0,2,4,4,3,1,1,1,1,4,1,2,1,5,2,-0.88707249
175478240,1,60,4,2,1,1,2,1,10,0,2,4,4,5,1,4,1,1,4,1,2,1,5,2,-0.394688825
175478320,1,80,7,2,1,2,1,1,3,0,2,4,4,6,1,4,1,1,4,3,2,1,5,4,-2.271003718
175479080,2,36,1,1,1,2,2,1,12,0,2,4,4,1,1,2,1,1,4,1,2,2,4,1,1.465717151
175479240,1,65,7,2,1,1,1,1,10,0,2,3,4,1,1,4,1,2,4,1,2,1,2,2,0.051515695
175480240,2,59,7,2,1,2,1,1,4,1,2,4,4,5,1,1,1,1,4,1,2,1,2,1,1.665469564
175481080,2,54,7,2,1,2,2,1,6,0,2,4,4,3,1,1,1,1,4,1,2,2,5,2,0.526950939
175481160,1,44,6,2,1,2,2,1,13,0,2,4,4,3,1,1,1,1,4,1,2,1,2,5,-1.815636745
175481240,2,27,4,2,1,1,2,1,6,0,2,4,4,1,1,1,1,1,4,1,2,1,4,3,-0.196838733
175482080,2,47,6,1,1,1,1,1,6,0,2,4,4,3,1,1,1,1,4,1,2,2,1,1,1.190034319
175482320,1,48,7,2,1,1,2,1,8,0,2,3,3,2,1,1,1,1,1,1,2,1,3,3,-1.132485093
175484080,1,42,5,2,1,1,2,1,13,0,1,4,4,1,1,2,1,3,4,1,2,1,5,2,0.034567274
175484160,2,50,4,1,1,1,4,1,9,0,2,4,4,1,3,1,1,1,4,1,2,2,5,2,-0.411637246
175484240,2,74,1,3,1,2,4,1,5,0,2,4,4,1,2,4,1,1,3,3,2,2,5,2,0.526950939
175484320,1,63,6,2,1,2,1,1,2,0,2,4,4,3,1,4,1,1,3,3,2,1,5,2,0.113439518
175485160,2,35,6,1,3,1,1,1,9,0,2,4,4,3,1,3,1,1,4,1,2,1,2,1,0.354692766
175487320,1,31,5,2,1,1,2,1,14,0,1,4,4,1,1,1,1,3,4,1,2,2,4,3,-0.850918613
175488160,2,62,7,2,1,2,1,1,4,0,2,3,3,5,1,4,1,1,4,1,2,3,2,4,-0.581297456
175488320,2,63,7,1,1,2,2,1,7,0,2,2,3,1,1,4,1,1,4,1,2,2,1,4,-2.991673538
175489080,1,63,7,3,3,2,1,1,6,0,2,3,4,1,1,4,1,1,4,1,2,2,3,2,0.266492235
175489160,1,55,6,2,1,2,2,1,9,0,1,4,4,1,1,1,1,1,3,1,1,1,4,5,-2.993575858
175489240,2,71,6,2,1,1,1,1,11,0,1,4,4,1,1,4,1,1,4,1,2,1,4,1,0.772363542
175489320,2,42,6,1,3,1,2,1,6,0,2,4,4,5,1,3,1,1,4,1,2,2,5,1,0.772363542
175490080,1,35,6,1,1,2,2,1,13,0,2,4,4,1,1,1,1,1,4,1,2,2,3,4,-1.76703473
175491240,2,64,3,2,1,2,4,1,5,0,2,4,4,3,3,4,1,1,4,3,2,1,5,1,0.036469594
175493080,2,38,3,1,7,2,4,1,5,0,1,4,4,5,2,3,4,1,4,1,2,3,3,3,-1.320652183
175493160,1,46,6,1,1,1,1,1,14,0,1,4,4,1,1,2,1,1,4,1,2,1,5,1,1.665469564
175493240,2,65,6,2,1,2,1,1,3,0,1,4,4,6,1,4,1,1,2,3,2,1,4,2,-0.165185138
175494240,1,62,2,1,7,2,4,2,4,0,2,3,3,2,3,4,1,1,5,1,2,3,2,3,0.007073035
175496080,2,56,7,3,1,2,1,1,8,0,2,3,4,1,1,2,1,3,3,3,2,2,3,2,-0.412854777
175497160,2,67,7,2,1,2,1,1,6,0,2,3,3,1,1,4,1,1,3,3,2,3,3,2,-0.623671962
175499080,2,51,7,4,1,1,4,1,4,0,2,3,4,1,2,1,1,2,1,1,2,2,3,1,0.372858718
175499160,2,73,7,3,1,1,1,1,6,0,2,4,4,1,1,4,1,1,1,3,2,2,5,2,0.266492235
175500160,1,67,5,2,1,1,1,1,7,0,2,3,4,2,1,1,1,1,1,3,2,1,3,2,0.09111421
175500320,2,28,7,2,1,1,4,1,4,0,2,2,2,3,3,3,1,1,2,1,2,3,1,4,-1.09927304
175501160,1,25,6,3,1,1,1,1,8,0,2,4,4,3,1,4,1,2,4,1,2,1,4,2,-0.18335109
175501240,1,79,7,3,1,2,1,1,3,0,2,4,4,1,1,4,1,3,1,3,2,4,3,2,0.760093432
175501320,1,64,3,2,1,1,1,1,5,0,2,4,4,2,1,4,1,1,4,3,2,1,5,2,-0.426861374
175502080,2,69,7,2,1,2,1,1,2,0,2,3,4,5,1,4,1,1,4,3,2,2,2,2,0.266492235
175502240,2,68,6,1,1,2,1,1,3,0,2,4,4,1,1,4,1,1,1,3,2,3,3,2,0.266492235
175503080,1,64,5,2,1,2,1,1,13,0,1,4,4,1,1,4,1,1,4,1,2,1,3,3,-0.88897481
175503320,1,69,5,3,2,2,1,1,3,0,1,4,4,1,1,4,1,2,4,3,2,1,2,2,0.266492235
175504080,1,70,7,3,1,2,2,1,12,0,2,4,4,1,1,4,1,1,2,3,2,2,3,4,-1.178145284
175504240,2,70,7,3,1,2,1,1,9,0,2,3,3,1,1,4,1,3,2,3,2,3,3,2,-0.868906538
175505240,1,68,5,1,1,1,2,1,6,0,2,4,4,2,1,4,1,1,4,3,2,1,5,2,-0.18335109
175506080,1,29,3,2,1,1,2,1,4,0,2,4,4,3,1,1,1,1,3,1,2,2,3,2,0.266492235
175506240,2,52,2,3,1,2,4,1,2,0,2,2,4,5,2,1,1,1,2,1,2,4,1,1,0.511904838
175507080,1,77,7,2,1,2,1,1,14,0,2,4,4,1,1,4,1,1,4,1,2,2,5,2,0.483193068
175507160,1,77,7,2,3,2,1,1,3,0,2,4,4,1,1,4,1,3,4,3,2,2,5,2,-0.165185138
175507320,2,36,7,2,1,1,2,1,7,0,2,4,4,1,1,2,1,1,3,1,2,2,5,1,0.723242573
175508160,1,72,6,2,1,1,1,1,4,0,2,3,3,1,1,4,1,1,1,3,2,2,2,2,0.266492235
175508240,2,51,6,1,1,1,1,1,3,0,2,2,2,3,1,2,1,1,1,1,2,2,2,1,1.665469564
175509160,1,43,4,3,1,2,2,1,12,0,1,4,4,1,1,2,1,1,4,1,2,1,4,2,-0.165185138
175509240,2,77,6,1,1,2,1,1,3,0,1,4,4,6,1,4,1,2,1,3,2,2,5,2,0.066739823
175510240,2,27,3,2,7,2,4,2,2,0,1,4,4,3,3,3,1,1,2,1,2,1,5,2,0.466244647
175511160,2,68,5,3,1,2,4,2,3,0,2,4,4,1,2,4,1,1,1,3,2,4,1,4,-1.574708285
175511240,2,33,4,1,7,2,4,2,3,0,2,3,4,3,2,3,4,1,4,1,2,1,1,1,0.69142843
175511320,1,30,6,1,7,2,4,2,8,0,2,3,4,1,3,2,1,1,3,1,2,4,2,1,1.201619641
175512080,1,57,5,1,1,2,2,1,14,0,1,3,3,1,1,1,1,1,4,1,2,1,3,1,1.215626238
175512240,1,59,6,3,1,2,1,1,5,0,1,4,4,1,1,1,1,3,3,1,2,2,2,2,-0.133012589
175514080,1,66,7,4,1,1,1,1,4,0,2,4,4,5,1,4,1,3,1,1,2,3,2,2,-0.626613786
175514160,2,63,6,1,1,1,1,1,9,0,1,4,4,2,1,4,1,1,3,1,2,2,2,1,1.215626238
175514240,1,63,7,3,1,2,2,1,7,0,2,3,3,1,1,4,1,2,2,1,2,2,2,1,0.57261113
175515160,1,35,2,1,1,1,2,1,12,0,2,4,4,1,1,1,1,1,4,1,2,2,4,1,1.23379219
175515240,2,29,1,3,1,2,4,1,8,0,2,4,4,3,3,1,1,3,4,1,2,2,4,2,0.066739823
175516160,1,58,2,2,1,2,4,1,10,0,2,3,3,4,3,1,1,1,4,1,2,2,4,3,-0.872026389
175516240,2,20,7,1,1,1,4,1,5,1,2,2,3,3,2,1,1,1,3,1,2,3,1,2,-0.208943009
175517080,2,30,4,1,1,1,4,1,4,0,2,3,3,1,3,2,1,1,3,1,2,2,4,1,1.465717151
175517240,2,28,3,1,1,1,1,1,6,0,1,3,3,3,1,1,1,1,4,1,2,2,2,3,-1.132485093
175518240,1,55,3,2,7,2,1,1,8,0,2,4,4,1,1,1,1,1,2,1,2,1,5,2,-0.165185138
175519160,1,50,7,1,1,2,2,1,12,0,2,4,4,1,1,2,1,1,3,1,2,2,5,2,-0.140810751
175520160,2,55,5,1,1,2,4,1,6,0,2,4,4,5,3,1,1,1,4,1,2,3,3,2,0.266492235
175520240,1,58,7,1,1,2,2,1,12,0,1,3,4,1,1,1,1,1,3,1,2,1,4,2,0.034567274
175520320,2,33,3,1,1,1,4,1,12,0,1,3,4,3,3,1,1,1,4,1,2,1,4,2,0.066739823
175522160,2,58,7,3,1,1,1,1,2,0,2,3,3,6,1,1,1,3,1,3,2,2,1,2,0.066739823
175522240,2,24,4,1,1,1,1,1,8,0,2,2,3,2,1,1,1,1,3,1,2,2,1,1,0.271336379
175523080,1,32,4,2,1,1,4,2,5,0,2,3,3,2,3,2,1,1,5,1,2,2,2,3,-1.810614574
175523160,1,48,3,2,1,1,2,1,5,0,2,3,3,3,1,1,1,1,2,1,2,2,5,2,0.127446115
175523320,2,64,7,1,1,2,2,1,12,0,1,4,4,1,1,4,1,1,3,1,2,1,3,3,0.281538336
175524080,1,59,7,2,1,1,1,1,9,0,2,4,4,1,1,1,1,1,2,1,2,2,4,2,0.510002518
175524240,1,35,6,3,1,1,1,1,9,0,2,4,3,1,1,1,1,1,4,1,2,1,1,2,0.266492235
175526080,1,32,5,2,1,1,4,2,3,1,2,4,4,1,2,2,1,1,2,1,2,1,1,2,0.266492235
175526320,1,51,6,3,1,1,2,1,6,0,2,4,4,5,1,1,1,2,4,1,2,1,4,1,1.665469564
175527160,1,79,4,1,1,2,1,1,3,0,1,4,4,5,1,4,1,1,2,3,2,1,2,2,-0.626613786
175527240,1,28,4,1,1,1,4,1,9,0,1,4,4,2,3,2,1,1,4,1,2,1,2,1,0.972115955
175530160,2,46,6,2,1,2,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,2,5,2,-0.426861374
175532160,2,34,7,2,1,2,2,1,10,0,2,3,3,1,1,2,1,1,4,1,2,2,5,2,0.266492235
175532320,2,38,7,1,1,2,4,2,2,0,2,4,4,3,3,3,1,1,2,1,2,2,4,2,-0.568849318
175533320,2,25,7,2,1,1,4,2,3,0,2,4,4,2,3,2,1,1,3,3,2,3,5,2,0.034567274
175534240,1,37,2,2,1,1,1,1,14,0,1,4,4,2,1,2,1,1,3,1,2,1,4,2,0.266492235
175535080,1,64,6,3,1,2,1,1,11,0,1,4,4,1,1,2,1,1,4,1,2,1,5,2,-0.426861374
175535160,1,44,3,1,1,1,2,1,14,0,1,4,4,2,1,2,1,1,4,1,2,1,5,2,0.266492235
175536320,2,64,7,1,4,2,1,1,6,0,1,4,4,1,1,4,1,1,4,3,2,1,4,2,0.034567274
175547160,1,55,6,2,1,2,2,1,10,0,2,3,3,3,1,1,2,1,2,1,2,3,3,2,0.283440656
175551160,2,41,7,1,1,1,4,1,10,0,2,3,4,1,3,1,1,1,3,1,2,4,2,1,1.433544602
175552240,2,78,1,1,1,2,1,1,5,0,2,3,3,6,1,4,1,1,4,3,2,2,4,1,0.279979877
175555080,1,57,7,5,1,2,4,2,2,0,2,2,2,5,2,1,1,3,1,3,2,1,2,2,0.069681647
